Project,Run,Classifier,Sampling,FeatureSelection,ReleaseIndex,Precision,Recall,F-Measure,AUC,Kappa,NPofB20,SelectedFeatures
OPENJPA,2,RandomForest,NoSampling,BestFirst,13,0.8254,0.2561,0.3910,0.7558,0.3262,0.3195,LOC;NumStatements;NumLocalVars;ReturnTypeComplexity;AVG_LOC_Added;AVG_LOC_Deleted;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,2,RandomForest,NoSampling,BestFirst,14,0.8323,0.2128,0.3389,0.7223,0.2806,0.2875,NumStatements;NumLocalVars;AVG_Churn;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,2,RandomForest,NoSampling,InfoGain,2,1.0000,0.1759,0.2992,0.7745,0.2963,0.5139,LOC;Cyclomatic;CognitiveComplexity;NestingDepth;NumStatements;NumLocalVars;MAX_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_Churn;AVG_Churn;Global_MAX_Churn;MAX_Churn;CodeSmells;Global_AVG_LOC_Deleted;AVG_LOC_Deleted;AVG_LOC_Added;Global_AVG_LOC_Added;Global_Churn;Churn;Global_MAX_LOC_Added;MAX_LOC_Added;Global_LOC_Deleted;LOC_Deleted;LOC_Added;Global_LOC_Added;NAuth;Global_NAuth;Global_NR;NR
OPENJPA,2,RandomForest,NoSampling,InfoGain,3,0.8261,0.1638,0.2734,0.8586,0.2698,0.6767,LOC;CognitiveComplexity;Cyclomatic;NestingDepth;NumStatements;NumLocalVars;Global_AVG_Churn;CodeSmells;Global_Churn;Global_AVG_LOC_Deleted;Global_NR;Global_MAX_Churn;Global_NAuth;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_MAX_LOC_Added;Global_LOC_Added;NR;NAuth;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;AVG_Churn;MAX_Churn;Churn;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;NumParams
OPENJPA,2,RandomForest,NoSampling,InfoGain,4,0.8167,0.1342,0.2306,0.7599,0.2257,0.5096,LOC;NumStatements;Cyclomatic;CognitiveComplexity;NestingDepth;NumLocalVars;LOC_Added;Global_NAuth;MAX_Churn;Churn;NR;AVG_Churn;NAuth;Global_NR;MAX_LOC_Added;Global_AVG_Churn;Global_LOC_Added;AVG_LOC_Added;Global_MAX_Churn;Global_Churn;Global_MAX_LOC_Deleted;Global_AVG_LOC_Added;Global_MAX_LOC_Added;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;Global_LOC_Deleted;Global_AVG_LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,NoSampling,InfoGain,5,0.9406,0.2052,0.3369,0.8930,0.3302,0.7214,LOC;CognitiveComplexity;Cyclomatic;NumStatements;NestingDepth;NumLocalVars;Global_NAuth;Global_LOC_Added;Global_NR;Global_MAX_LOC_Added;Global_Churn;Global_MAX_Churn;Global_AVG_Churn;Global_AVG_LOC_Added;Global_MAX_LOC_Deleted;Global_LOC_Deleted;LOC_Added;NAuth;MAX_Churn;AVG_LOC_Added;MAX_LOC_Added;Churn;NR;AVG_Churn;Global_AVG_LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,NoSampling,InfoGain,6,0.9825,0.3038,0.4641,0.9158,0.4558,0.7685,LOC;Cyclomatic;CognitiveComplexity;NumStatements;NestingDepth;NumLocalVars;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_Churn;Global_NR;Global_AVG_LOC_Added;Global_Churn;Global_MAX_Churn;Global_AVG_LOC_Deleted;Global_MAX_LOC_Deleted;Global_LOC_Deleted;LOC_Added;AVG_LOC_Added;MAX_LOC_Added;MAX_Churn;Churn;AVG_Churn;NAuth;NR;MAX_LOC_Deleted;AVG_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,NoSampling,InfoGain,7,0.7000,0.0676,0.1233,0.5664,0.0948,0.1785,LOC;Global_NAuth;Global_LOC_Added;Cyclomatic;Global_MAX_LOC_Added;CognitiveComplexity;NumStatements;NestingDepth;Global_AVG_Churn;Global_AVG_LOC_Added;NumLocalVars;Global_AVG_LOC_Deleted;Global_Churn;Global_NR;Global_MAX_Churn;Global_MAX_LOC_Deleted;Global_LOC_Deleted;MAX_LOC_Added;AVG_LOC_Added;LOC_Added;Churn;AVG_Churn;MAX_Churn;NAuth;NR;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,NoSampling,InfoGain,8,0.8844,0.1205,0.2121,0.8793,0.1759,0.3914,LOC;Global_NAuth;Global_AVG_LOC_Added;Global_LOC_Added;Global_AVG_Churn;NumStatements;Global_MAX_LOC_Added;NestingDepth;Global_AVG_LOC_Deleted;Global_Churn;NumLocalVars;Cyclomatic;Global_NR;CognitiveComplexity;Global_MAX_Churn;Global_MAX_LOC_Deleted;Global_LOC_Deleted;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,NoSampling,InfoGain,9,0.7906,0.1556,0.2600,0.8696,0.2160,0.4066,LOC;Global_LOC_Added;Global_AVG_LOC_Deleted;Global_AVG_LOC_Added;Global_NAuth;Global_AVG_Churn;NumStatements;Global_MAX_LOC_Added;Global_Churn;Global_MAX_Churn;NestingDepth;Global_NR;NumLocalVars;Cyclomatic;CognitiveComplexity;Global_LOC_Deleted;Global_MAX_LOC_Deleted;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,NoSampling,InfoGain,10,0.8489,0.1603,0.2697,0.8099,0.2229,0.3568,LOC;Global_AVG_LOC_Deleted;Global_LOC_Added;Global_NAuth;NumStatements;Global_AVG_LOC_Added;Global_Churn;Global_AVG_Churn;Global_MAX_LOC_Added;NestingDepth;NumLocalVars;Global_MAX_Churn;Global_NR;Global_LOC_Deleted;Cyclomatic;CognitiveComplexity;Global_MAX_LOC_Deleted;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;MAX_LOC_Deleted;NR;AVG_LOC_Deleted;LOC_Deleted;NumParams;CodeSmells
OPENJPA,2,RandomForest,NoSampling,InfoGain,11,0.9213,0.2135,0.3467,0.8278,0.2936,0.3747,LOC;Global_AVG_LOC_Deleted;Global_AVG_Churn;Global_LOC_Added;NumStatements;Global_Churn;Global_AVG_LOC_Added;Global_NAuth;Global_MAX_LOC_Added;Global_MAX_Churn;Global_LOC_Deleted;Global_NR;NestingDepth;NumLocalVars;Global_MAX_LOC_Deleted;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;MAX_LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;NumParams;CodeSmells
OPENJPA,2,RandomForest,NoSampling,InfoGain,12,0.8505,0.2639,0.4028,0.8183,0.3401,0.3605,LOC;Global_AVG_LOC_Deleted;Global_LOC_Added;Global_AVG_Churn;NumStatements;Global_MAX_Churn;Global_AVG_LOC_Added;Global_Churn;Global_MAX_LOC_Added;Global_NAuth;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_NR;NestingDepth;NumLocalVars;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;MAX_LOC_Added;MAX_Churn;Churn;AVG_Churn;NAuth;NR;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;NumParams;ReturnTypeComplexity;CodeSmells
OPENJPA,2,RandomForest,NoSampling,InfoGain,13,0.8828,0.2992,0.4470,0.8069,0.3837,0.3852,LOC;Global_AVG_LOC_Deleted;Global_AVG_LOC_Added;Global_AVG_Churn;Global_MAX_Churn;Global_NAuth;Global_MAX_LOC_Added;Global_LOC_Added;Global_Churn;NumStatements;Global_MAX_LOC_Deleted;Global_LOC_Deleted;Global_NR;NumLocalVars;NestingDepth;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;MAX_LOC_Added;AVG_LOC_Deleted;AVG_Churn;Churn;MAX_Churn;MAX_LOC_Deleted;NAuth;LOC_Deleted;NR;NumParams;ReturnTypeComplexity;CodeSmells
OPENJPA,2,RandomForest,NoSampling,InfoGain,14,0.8911,0.3855,0.5382,0.8252,0.4751,0.4211,Global_AVG_Churn;Global_AVG_LOC_Added;LOC;Global_AVG_LOC_Deleted;Global_Churn;Global_NAuth;Global_MAX_Churn;Global_MAX_LOC_Added;Global_LOC_Added;Global_LOC_Deleted;NumStatements;Global_MAX_LOC_Deleted;Global_NR;NumLocalVars;NestingDepth;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;AVG_Churn;MAX_LOC_Added;AVG_LOC_Deleted;Churn;MAX_Churn;NAuth;MAX_LOC_Deleted;NR;LOC_Deleted;NumParams;ReturnTypeComplexity;CodeSmells
OPENJPA,2,RandomForest,SMOTE,NoSelection,2,0.8491,0.2083,0.3346,0.7700,0.3309,0.4630,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,3,0.5304,0.2629,0.3516,0.7929,0.3451,0.5819,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,4,0.4109,0.2274,0.2928,0.7033,0.2812,0.4384,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,5,0.4973,0.3952,0.4404,0.8472,0.4262,0.6868,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,6,0.5315,0.5027,0.5167,0.8770,0.5010,0.7306,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,7,0.4797,0.1063,0.1740,0.5497,0.1167,0.3088,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,8,0.6771,0.3281,0.4420,0.7852,0.3663,0.4733,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,9,0.6654,0.5519,0.6033,0.8681,0.5307,0.4870,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,10,0.4296,0.6088,0.5038,0.8016,0.3622,0.4162,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,11,0.4540,0.6321,0.5285,0.8223,0.3858,0.4314,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,12,0.4304,0.6163,0.5068,0.8093,0.3542,0.4187,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,13,0.4360,0.6086,0.5080,0.8023,0.3557,0.4160,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,NoSelection,14,0.4492,0.6548,0.5328,0.8289,0.3885,0.4616,LOC;NumStatements;NumParams;NumLocalVars;Cyclomatic;CognitiveComplexity;NestingDepth;ReturnTypeComplexity;CodeSmells;NR;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;Churn;MAX_Churn;AVG_Churn;Global_NR;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_LOC_Deleted;Global_Churn;Global_MAX_Churn;Global_AVG_Churn
OPENJPA,2,RandomForest,SMOTE,BestFirst,2,0.0829,0.2917,0.1291,0.6460,0.1097,0.4259,NumLocalVars;Cyclomatic;CodeSmells
OPENJPA,2,RandomForest,SMOTE,BestFirst,3,0.0624,0.4440,0.1095,0.6410,0.0855,0.4181,NumLocalVars;Cyclomatic;CodeSmells
OPENJPA,2,RandomForest,SMOTE,BestFirst,4,0.0649,0.3178,0.1078,0.6202,0.0732,0.2986,NumLocalVars;Cyclomatic;CodeSmells;NAuth
OPENJPA,2,RandomForest,SMOTE,BestFirst,5,0.2662,0.3542,0.3040,0.7216,0.2810,0.6026,LOC;NumLocalVars;Cyclomatic;NestingDepth;CodeSmells;NAuth;AVG_LOC_Added;Global_NAuth
OPENJPA,2,RandomForest,SMOTE,BestFirst,6,0.2939,0.4358,0.3511,0.7942,0.3249,0.6781,NumStatements;NumLocalVars;Cyclomatic;NestingDepth;CodeSmells;NAuth;AVG_LOC_Added;AVG_Churn;Global_NAuth;Global_AVG_LOC_Added
OPENJPA,2,RandomForest,SMOTE,BestFirst,7,0.2892,0.3048,0.2968,0.5662,0.1386,0.1229,NumLocalVars;NestingDepth;NAuth;AVG_LOC_Added;Global_NAuth
OPENJPA,2,RandomForest,SMOTE,BestFirst,8,0.3326,0.3525,0.3423,0.6327,0.1896,0.2407,NumLocalVars;NestingDepth;AVG_LOC_Added;Global_NAuth;Global_AVG_LOC_Added
OPENJPA,2,RandomForest,SMOTE,BestFirst,9,0.4842,0.4636,0.4737,0.7756,0.3682,0.3654,NumStatements;NumLocalVars;NestingDepth;LOC_Added;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,2,RandomForest,SMOTE,BestFirst,10,0.5488,0.4265,0.4800,0.7579,0.3768,0.3756,LOC;NumStatements;NumLocalVars;NestingDepth;AVG_LOC_Added;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,2,RandomForest,SMOTE,BestFirst,11,0.5209,0.4374,0.4755,0.7557,0.3587,0.3627,NumStatements;NumLocalVars;NestingDepth;AVG_LOC_Added;Global_NAuth;Global_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,2,RandomForest,SMOTE,BestFirst,12,0.5039,0.4582,0.4800,0.7501,0.3571,0.3791,LOC;NumStatements;NumLocalVars;AVG_LOC_Added;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,2,RandomForest,SMOTE,BestFirst,13,0.4872,0.4547,0.4704,0.7441,0.3414,0.3690,LOC;NumStatements;NumLocalVars;ReturnTypeComplexity;AVG_LOC_Added;AVG_LOC_Deleted;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,2,RandomForest,SMOTE,BestFirst,14,0.4091,0.4727,0.4386,0.7212,0.2864,0.3205,NumStatements;NumLocalVars;AVG_Churn;Global_NAuth;Global_AVG_LOC_Added;Global_AVG_LOC_Deleted
OPENJPA,2,RandomForest,SMOTE,InfoGain,2,0.6883,0.2454,0.3618,0.7143,0.3571,0.4213,LOC;Cyclomatic;CognitiveComplexity;NestingDepth;NumStatements;NumLocalVars;MAX_LOC_Deleted;Global_MAX_LOC_Deleted;Global_AVG_Churn;AVG_Churn;Global_MAX_Churn;MAX_Churn;CodeSmells;Global_AVG_LOC_Deleted;AVG_LOC_Deleted;AVG_LOC_Added;Global_AVG_LOC_Added;Global_Churn;Churn;Global_MAX_LOC_Added;MAX_LOC_Added;Global_LOC_Deleted;LOC_Deleted;LOC_Added;Global_LOC_Added;NAuth;Global_NAuth;Global_NR;NR
OPENJPA,2,RandomForest,SMOTE,InfoGain,3,0.4957,0.2457,0.3285,0.8123,0.3218,0.6293,LOC;CognitiveComplexity;Cyclomatic;NestingDepth;NumStatements;NumLocalVars;Global_AVG_Churn;CodeSmells;Global_Churn;Global_AVG_LOC_Deleted;Global_NR;Global_MAX_Churn;Global_NAuth;Global_AVG_LOC_Added;Global_LOC_Deleted;Global_MAX_LOC_Deleted;Global_MAX_LOC_Added;Global_LOC_Added;NR;NAuth;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;AVG_Churn;MAX_Churn;Churn;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;NumParams
OPENJPA,2,RandomForest,SMOTE,InfoGain,4,0.3441,0.2329,0.2778,0.7051,0.2644,0.4548,LOC;NumStatements;Cyclomatic;CognitiveComplexity;NestingDepth;NumLocalVars;LOC_Added;Global_NAuth;MAX_Churn;Churn;NR;AVG_Churn;NAuth;Global_NR;MAX_LOC_Added;Global_AVG_Churn;Global_LOC_Added;AVG_LOC_Added;Global_MAX_Churn;Global_Churn;Global_MAX_LOC_Deleted;Global_AVG_LOC_Added;Global_MAX_LOC_Added;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;Global_LOC_Deleted;Global_AVG_LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,SMOTE,InfoGain,5,0.5266,0.3844,0.4444,0.8413,0.4310,0.6695,LOC;CognitiveComplexity;Cyclomatic;NumStatements;NestingDepth;NumLocalVars;Global_NAuth;Global_LOC_Added;Global_NR;Global_MAX_LOC_Added;Global_Churn;Global_MAX_Churn;Global_AVG_Churn;Global_AVG_LOC_Added;Global_MAX_LOC_Deleted;Global_LOC_Deleted;LOC_Added;NAuth;MAX_Churn;AVG_LOC_Added;MAX_LOC_Added;Churn;NR;AVG_Churn;Global_AVG_LOC_Deleted;MAX_LOC_Deleted;AVG_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,SMOTE,InfoGain,6,0.5484,0.4919,0.5186,0.8657,0.5034,0.7107,LOC;Cyclomatic;CognitiveComplexity;NumStatements;NestingDepth;NumLocalVars;Global_NAuth;Global_LOC_Added;Global_MAX_LOC_Added;Global_AVG_Churn;Global_NR;Global_AVG_LOC_Added;Global_Churn;Global_MAX_Churn;Global_AVG_LOC_Deleted;Global_MAX_LOC_Deleted;Global_LOC_Deleted;LOC_Added;AVG_LOC_Added;MAX_LOC_Added;MAX_Churn;Churn;AVG_Churn;NAuth;NR;MAX_LOC_Deleted;AVG_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,SMOTE,InfoGain,7,0.4630,0.1023,0.1675,0.5500,0.1099,0.3065,LOC;Global_NAuth;Global_LOC_Added;Cyclomatic;Global_MAX_LOC_Added;CognitiveComplexity;NumStatements;NestingDepth;Global_AVG_Churn;Global_AVG_LOC_Added;NumLocalVars;Global_AVG_LOC_Deleted;Global_Churn;Global_NR;Global_MAX_Churn;Global_MAX_LOC_Deleted;Global_LOC_Deleted;MAX_LOC_Added;AVG_LOC_Added;LOC_Added;Churn;AVG_Churn;MAX_Churn;NAuth;NR;AVG_LOC_Deleted;MAX_LOC_Deleted;LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,SMOTE,InfoGain,8,0.6790,0.3255,0.4401,0.7825,0.3647,0.4595,LOC;Global_NAuth;Global_AVG_LOC_Added;Global_LOC_Added;Global_AVG_Churn;NumStatements;Global_MAX_LOC_Added;NestingDepth;Global_AVG_LOC_Deleted;Global_Churn;NumLocalVars;Cyclomatic;Global_NR;CognitiveComplexity;Global_MAX_Churn;Global_MAX_LOC_Deleted;Global_LOC_Deleted;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,SMOTE,InfoGain,9,0.6838,0.5391,0.6029,0.8650,0.5326,0.4801,LOC;Global_LOC_Added;Global_AVG_LOC_Deleted;Global_AVG_LOC_Added;Global_NAuth;Global_AVG_Churn;NumStatements;Global_MAX_LOC_Added;Global_Churn;Global_MAX_Churn;NestingDepth;Global_NR;NumLocalVars;Cyclomatic;CognitiveComplexity;Global_LOC_Deleted;Global_MAX_LOC_Deleted;AVG_LOC_Added;MAX_LOC_Added;LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;CodeSmells;NumParams
OPENJPA,2,RandomForest,SMOTE,InfoGain,10,0.4257,0.6041,0.4995,0.7982,0.3566,0.4085,LOC;Global_AVG_LOC_Deleted;Global_LOC_Added;Global_NAuth;NumStatements;Global_AVG_LOC_Added;Global_Churn;Global_AVG_Churn;Global_MAX_LOC_Added;NestingDepth;NumLocalVars;Global_MAX_Churn;Global_NR;Global_LOC_Deleted;Cyclomatic;CognitiveComplexity;Global_MAX_LOC_Deleted;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;MAX_LOC_Deleted;NR;AVG_LOC_Deleted;LOC_Deleted;NumParams;CodeSmells
OPENJPA,2,RandomForest,SMOTE,InfoGain,11,0.4536,0.6236,0.5252,0.8206,0.3826,0.4276,LOC;Global_AVG_LOC_Deleted;Global_AVG_Churn;Global_LOC_Added;NumStatements;Global_Churn;Global_AVG_LOC_Added;Global_NAuth;Global_MAX_LOC_Added;Global_MAX_Churn;Global_LOC_Deleted;Global_NR;NestingDepth;NumLocalVars;Global_MAX_LOC_Deleted;CognitiveComplexity;Cyclomatic;AVG_LOC_Added;LOC_Added;MAX_LOC_Added;AVG_Churn;MAX_Churn;Churn;NAuth;NR;AVG_LOC_Deleted;LOC_Deleted;MAX_LOC_Deleted;NumParams;CodeSmells
