Version,ReleaseIndex,ReleaseData,File,Class,Signature,LOC,NumStatements,NumParams,NumLocalVars,Cyclomatic,CognitiveComplexity,NestingDepth,ReturnTypeComplexity,CodeSmells,NR,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,LOC_Deleted,MAX_LOC_Deleted,AVG_LOC_Deleted,Churn,MAX_Churn,AVG_Churn,Global_NR,Global_NAuth,Global_LOC_Added,Global_MAX_LOC_Added,Global_AVG_LOC_Added,Global_LOC_Deleted,Global_MAX_LOC_Deleted,Global_AVG_LOC_Deleted,Global_Churn,Global_MAX_Churn,Global_AVG_Churn,isBuggy
4.1.1,3,2013-01-16,BookieLedgerIndexer.java,BookieLedgerIndexer,"'org.apache.bookkeeper.replication.BookieLedgerIndexer.operationComplete(int, LedgerMetadata)'",12,2,2,2,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.SubscribeRequest.Builder.java,PubSubProtocol.SubscribeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.Builder.mergePreferences(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferences),14,3,1,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.SubscriptionPreferences.Builder.java,PubSubProtocol.SubscriptionPreferences.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferences.Builder.mergeOptions(org.apache.hedwig.protocol.PubSubProtocol.Map),14,3,1,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,ReadTopic.java,ReadTopic,org.apache.hedwig.admin.console.ReadTopic.readLedger(LedgerRange),60,12,1,8,13,17,6,1,0,5,1,11,4,2.2,8,3,1.6,19,7,3.8,5,1,11,4,2.2,8,3,1.6,19,7,3.8,True
4.1.1,3,2013-01-16,PubSubProtocol.MessageSeqId.Builder.java,PubSubProtocol.MessageSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.Builder.getRemoteComponentsOrBuilderList(),7,1,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.ResponseBody.Builder.java,PubSubProtocol.ResponseBody.Builder,org.apache.hedwig.protocol.PubSubProtocol.ResponseBody.Builder.hasSubscriptionEvent(),3,1,0,0,1,0,0,1,0,1,1,90,90,90,0,0,0,90,90,90,1,1,90,90,90,0,0,0,90,90,90,True
4.1.1,3,2013-01-16,Auditor.java,Auditor,"'org.apache.bookkeeper.replication.Auditor.process(Long, AsyncCallback.VoidCallback)'",38,3,2,1,8,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.ConsumeRequest.Builder.java,PubSubProtocol.ConsumeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest.Builder.hasMsgId(),3,1,0,0,1,0,0,1,0,2,1,4,3,2,1,1,0.5,5,3,2.5,2,1,4,3,2,1,1,0.5,5,3,2.5,True
4.1.1,3,2013-01-16,AutoRecoveryMain.java,AutoRecoveryMain,"'org.apache.bookkeeper.replication.AutoRecoveryMain.loadConfFile(ServerConfiguration, String)'",12,2,2,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,GarbageCollectorThread.java,GarbageCollectorThread,org.apache.bookkeeper.bookie.GarbageCollectorThread.compactEntryLog(long),33,5,1,2,5,5,2,1,0,2,1,6,3,3,1,1,0.5,7,4,3.5,2,1,6,3,3,1,1,0.5,7,4,3.5,True
4.1.1,3,2013-01-16,NetUtils.java,NetUtils,"'org.apache.hedwig.client.netty.NetUtils.buildPubSubRequest(long, PubSubData)'",37,11,2,1,7,4,2,1,0,1,1,5,5,5,0,0,0,5,5,5,1,1,5,5,5,0,0,0,5,5,5,True
4.1.1,3,2013-01-16,PubSubServer.java,PubSubServer,"'org.apache.hedwig.server.netty.PubSubServer.errorMsgAndExit(String, Throwable, int)'",5,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,False
4.1.1,3,2013-01-16,BookieProtocol.PacketHeader.java,BookieProtocol.PacketHeader,org.apache.bookkeeper.proto.BookieProtocol.PacketHeader.fromInt(int),12,5,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,AbstractHChannelManager.java,AbstractHChannelManager,"'org.apache.hedwig.client.netty.impl.AbstractHChannelManager.storeTopic2HostMapping(ByteString, InetSocketAddress)'",35,6,2,3,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,FlatLedgerManager.java,FlatLedgerManager,"'org.apache.bookkeeper.meta.FlatLedgerManager.createLedger(LedgerMetadata, GenericCallback)'",23,2,2,2,3,4,3,1,0,3,1,11,8,3.666667,3,2,1,14,10,4.666667,3,1,11,8,3.666667,3,2,1,14,10,4.666667,True
4.1.1,3,2013-01-16,BookkeeperPersistenceManager.java,BookkeeperPersistenceManager,"'org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.deleteLedgersAndUpdateLedgersRange(ByteString, LinkedList, Set)'",49,4,3,3,4,3,1,1,0,1,1,54,54,54,0,0,0,54,54,54,1,1,54,54,54,0,0,0,54,54,54,True
4.1.1,3,2013-01-16,PubSubProtocol.MessageHeader.java,PubSubProtocol.MessageHeader,org.apache.hedwig.protocol.PubSubProtocol.MessageHeader.writeTo(com.google.protobuf.CodedOutputStream),10,4,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,MMTopicManager.java,MMTopicManager,"'org.apache.hedwig.server.topics.MMTopicManager.operationFailed(Object, PubSubException)'",4,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,BookieShell.LastMarkCmd.java,BookieShell.LastMarkCmd,org.apache.bookkeeper.bookie.BookieShell.LastMarkCmd.printUsage(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,FileUtils.DirDeleterThred.java,FileUtils.DirDeleterThred,org.apache.hedwig.util.FileUtils.DirDeleterThred.deleteDirectory(File),18,5,1,2,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,Bookie.java,Bookie,org.apache.bookkeeper.bookie.Bookie.getCurrentDirectories(File[]),7,3,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,LedgerMetadata.java,LedgerMetadata,org.apache.bookkeeper.client.LedgerMetadata.serializeVersion1(),19,7,0,3,5,5,2,2,0,4,3,7,4,1.75,7,3,1.75,14,6,3.5,4,3,7,4,1.75,7,3,1.75,14,6,3.5,True
4.1.1,3,2013-01-16,InMemoryMetastoreTable.java,InMemoryMetastoreTable,"'org.apache.bookkeeper.metastore.InMemoryMetastoreTable.openCursor(String, boolean, String, boolean, Order, Set, MetastoreCallback, Object)'",10,1,8,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,False
4.1.1,3,2013-01-16,PubSubProtocol.PublishResponse.Builder.java,PubSubProtocol.PublishResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PublishResponse.Builder.create(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,AbstractTopicManager.java,AbstractTopicManager,"'org.apache.hedwig.server.topics.AbstractTopicManager.realReleaseTopic(ByteString, Callback, Object)'",5,3,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.SubscriptionState.Builder.java,PubSubProtocol.SubscriptionState.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState.Builder.mergeMsgId(org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId),14,3,1,0,3,3,2,1,0,3,1,11,9,3.666667,6,4,2,17,13,5.666667,3,1,11,9,3.666667,6,4,2,17,13,5.666667,True
4.1.1,3,2013-01-16,PubSubProtocol.Map.Builder.java,PubSubProtocol.Map.Builder,"'org.apache.hedwig.protocol.PubSubProtocol.Map.Builder.addEntries(int, org.apache.hedwig.protocol.PubSubProtocol.Map.Entry)'",13,2,2,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,NIOServerFactory.Cnxn.java,NIOServerFactory.Cnxn,org.apache.bookkeeper.proto.NIOServerFactory.Cnxn.doIO(SelectionKey),113,1,1,6,18,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,5,4,2.5,6,4,3,False
4.1.1,3,2013-01-16,DataFormats.LedgerRereplicationLayoutFormat.Builder.java,DataFormats.LedgerRereplicationLayoutFormat.Builder,org.apache.bookkeeper.proto.DataFormats.LedgerRereplicationLayoutFormat.Builder.clone(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.SubscriptionOptions.Builder.java,PubSubProtocol.SubscriptionOptions.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.Builder.hasOptions(),3,1,0,0,1,0,0,1,0,2,1,91,90,45.5,1,1,0.5,92,90,46,2,1,91,90,45.5,1,1,0.5,92,90,46,True
4.1.1,3,2013-01-16,LedgerLayout.java,LedgerLayout,org.apache.bookkeeper.meta.LedgerLayout.parseLayout(byte[]),25,4,1,6,5,5,2,1,0,5,2,7,2,1.4,8,3,1.6,15,4,3,5,2,7,2,1.4,8,3,1.6,15,4,3,True
4.1.1,3,2013-01-16,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.isInitialized(),11,3,0,0,4,4,2,1,0,1,1,14,14,14,0,0,0,14,14,14,2,2,65,51,32.5,356,356,178,421,407,210.5,True
4.1.1,3,2013-01-16,PubSubProtocol.LedgerRange.Builder.java,PubSubProtocol.LedgerRange.Builder,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder.create(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,BookkeeperPersistenceManager.AcquireOp.java,BookkeeperPersistenceManager.AcquireOp,"'org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.AcquireOp.safeReadComplete(int, LedgerHandle, Enumeration, Object)'",33,10,4,7,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,MsMetadataManagerFactory.SyncResult.java,MsMetadataManagerFactory.SyncResult,org.apache.hedwig.server.meta.MsMetadataManagerFactory.SyncResult.getReturnCode(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,DataFormats.CookieFormat.Builder.java,DataFormats.CookieFormat.Builder,org.apache.bookkeeper.proto.DataFormats.CookieFormat.Builder.buildPartial(),24,14,0,3,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,Journal.java,Journal,org.apache.bookkeeper.bookie.Journal.getJournalQueueLength(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,LedgerHandle.java,LedgerHandle,org.apache.bookkeeper.client.LedgerHandle.errorOutPendingAdds(int),6,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,2,2,2,8,8,8,False
4.1.1,3,2013-01-16,BenchReadThroughputLatency.java,BenchReadThroughputLatency,org.apache.bookkeeper.benchmark.BenchReadThroughputLatency.process(WatchedEvent),43,1,1,7,10,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.getMessageOrBuilder(),7,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.SubscribeResponse.Builder.java,PubSubProtocol.SubscribeResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscribeResponse.Builder.hasPreferences(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,NIOServerFactory.java,NIOServerFactory,org.apache.bookkeeper.proto.NIOServerFactory.run(),36,3,0,7,7,10,5,1,0,1,1,5,5,5,0,0,0,5,5,5,5,1,8,5,1.6,4,1,0.8,12,5,2.4,True
4.1.1,3,2013-01-16,PubSubProtocol.PublishResponse.Builder.java,PubSubProtocol.PublishResponse.Builder,"'org.apache.hedwig.protocol.PubSubProtocol.PublishResponse.Builder.mergeFrom(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)'",31,2,2,3,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,LedgerOpenOp.java,LedgerOpenOp,"'org.apache.bookkeeper.client.LedgerOpenOp.operationComplete(int, LedgerMetadata)'",76,7,2,2,13,14,3,1,0,5,2,35,28,7,25,16,5,60,28,12,5,2,35,28,7,25,16,5,60,28,12,True
4.1.1,3,2013-01-16,DataFormats.AuditorVoteFormat.java,DataFormats.AuditorVoteFormat,org.apache.bookkeeper.proto.DataFormats.AuditorVoteFormat.getSerializedSize(),12,7,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.SubscribeRequest.java,PubSubProtocol.SubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.writeTo(com.google.protobuf.CodedOutputStream),22,8,1,0,7,6,1,1,0,6,1,14,3,2.333333,8,2,1.333333,22,4,3.666667,7,2,156,142,22.285714,29,21,4.142857,185,163,26.428571,True
4.1.1,3,2013-01-16,RoundRobinDistributionSchedule.java,RoundRobinDistributionSchedule,org.apache.bookkeeper.client.RoundRobinDistributionSchedule.addBookieAndCheck(int),4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,MsMetadataManagerFactory.java,MsMetadataManagerFactory,"'org.apache.hedwig.server.meta.MsMetadataManagerFactory.initialize(ServerConfiguration, ZooKeeper, int)'",30,5,3,0,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,BookieShell.ReadJournalCmd.java,BookieShell.ReadJournalCmd,org.apache.bookkeeper.bookie.BookieShell.ReadJournalCmd.runCmd(CommandLine),31,8,1,6,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,AbstractZkLedgerManager.java,AbstractZkLedgerManager,"'org.apache.bookkeeper.meta.AbstractZkLedgerManager.readLedgerMetadata(long, GenericCallback)'",29,1,2,1,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.SubscriptionPreferences.Builder.java,PubSubProtocol.SubscriptionPreferences.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferences.Builder.mergeFrom(org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferences),18,7,1,0,6,5,1,1,0,3,2,8,3,2.666667,2,2,0.666667,10,4,3.333333,3,2,8,3,2.666667,2,2,0.666667,10,4,3.333333,True
4.1.1,3,2013-01-16,PubSubProtocol.Map.Entry.Builder.java,PubSubProtocol.Map.Entry.Builder,org.apache.hedwig.protocol.PubSubProtocol.Map.Entry.Builder.buildParsed(),7,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,HardLink.java,HardLink,org.apache.bookkeeper.util.HardLink.getOSType(),12,2,0,1,4,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,665,665,665,0,0,0,665,665,665,False
4.1.1,3,2013-01-16,PubSubProtocol.SubscriptionEventResponse.java,PubSubProtocol.SubscriptionEventResponse,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionEventResponse.writeTo(com.google.protobuf.CodedOutputStream),7,3,1,0,2,1,1,1,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,True
4.1.1,3,2013-01-16,PubSubProtocol.PubSubResponse.java,PubSubProtocol.PubSubResponse,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.hasSubscriberId(),3,1,0,0,1,0,0,1,0,1,1,7,7,7,4,4,4,11,11,11,1,1,7,7,7,4,4,4,11,11,11,True
4.1.1,3,2013-01-16,ZkLedgerUnderreplicationManager.java,ZkLedgerUnderreplicationManager,org.apache.bookkeeper.meta.ZkLedgerUnderreplicationManager.pollLedgerToRereplicate(),17,2,0,1,3,3,2,1,0,1,1,18,18,18,0,0,0,18,18,18,1,1,18,18,18,0,0,0,18,18,18,True
4.1.1,3,2013-01-16,PubSubProtocol.PubSubRequest.java,PubSubProtocol.PubSubRequest,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.hasTxnId(),3,1,0,0,1,0,0,1,0,1,1,7,7,7,4,4,4,11,11,11,1,1,7,7,7,4,4,4,11,11,11,True
4.1.1,3,2013-01-16,MultiplexHChannelManager.java,MultiplexHChannelManager,"'org.apache.hedwig.client.netty.impl.multiplex.MultiplexHChannelManager.startDelivery(TopicSubscriber, MessageHandler, boolean)'",28,5,3,2,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.ResponseBody.Builder.java,PubSubProtocol.ResponseBody.Builder,org.apache.hedwig.protocol.PubSubProtocol.ResponseBody.Builder.getPublishResponseOrBuilder(),7,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.PublishResponse.Builder.java,PubSubProtocol.PublishResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PublishResponse.Builder.getPublishedMsgIdFieldBuilder(),7,2,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.isInitialized(),22,6,0,0,8,8,2,1,0,2,2,28,22,14,0,0,0,28,22,14,3,3,31,22,10.333333,3,3,1,34,22,11.333333,True
4.1.1,3,2013-01-16,BookieServerBean.java,BookieServerBean,org.apache.bookkeeper.proto.BookieServerBean.getAddStats(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.1.1,3,2013-01-16,RegionManager.RetrySubscribeTask.java,RegionManager.RetrySubscribeTask,org.apache.hedwig.server.regions.RegionManager.RetrySubscribeTask.run(),53,4,0,8,8,9,3,1,0,1,1,1,1,1,1,1,1,2,2,2,5,2,83,76,16.6,14,8,2.8,97,76,19.4,False
4.1.1,3,2013-01-16,PubSubProtocol.PublishRequest.Builder.java,PubSubProtocol.PublishRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PublishRequest.Builder.getMsg(),7,1,0,0,2,1,1,1,0,1,1,5,5,5,1,1,1,6,6,6,1,1,5,5,5,1,1,1,6,6,6,True
4.1.1,3,2013-01-16,EntryLogger.java,EntryLogger,org.apache.bookkeeper.bookie.EntryLogger.readLastLogId(File),22,4,1,3,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,4,2,2,False
4.1.1,3,2013-01-16,WriteCallback.java,WriteCallback,org.apache.hedwig.client.netty.impl.WriteCallback.operationComplete(ChannelFuture),52,3,1,3,7,8,3,1,0,6,1,10,4,1.666667,6,1,1,16,5,2.666667,6,1,10,4,1.666667,6,1,1,16,5,2.666667,True
4.1.1,3,2013-01-16,PubSubProtocol.RegionSpecificSeqId.Builder.java,PubSubProtocol.RegionSpecificSeqId.Builder,org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder.maybeForceBuilderInitialization(),4,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,RoundRobinDistributionSchedule.java,RoundRobinDistributionSchedule,org.apache.bookkeeper.client.RoundRobinDistributionSchedule.removeBookie(int),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,LedgerCacheImpl.java,LedgerCacheImpl,org.apache.bookkeeper.bookie.LedgerCacheImpl.flushLedger(long),86,6,1,17,15,17,4,1,0,3,2,12,9,4,3,3,1,15,9,5,5,2,14,9,2.8,5,3,1,19,9,3.8,True
4.1.1,3,2013-01-16,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.setMessage(org.apache.hedwig.protocol.PubSubProtocol.Message),13,3,1,0,3,3,2,1,0,2,1,9,8,4.5,4,2,2,13,10,6.5,2,1,9,8,4.5,4,2,2,13,10,6.5,True
4.1.1,3,2013-01-16,PubSubProtocol.SubscribeRequest.CreateOrAttach.java,PubSubProtocol.SubscribeRequest.CreateOrAttach,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.CreateOrAttach.findValueByNumber(int),3,1,1,0,1,0,0,1,0,1,1,2,2,2,2,2,2,4,4,4,2,2,6,4,3,5,3,2.5,11,7,5.5,True
4.1.1,3,2013-01-16,EntryLogger.java,EntryLogger,org.apache.bookkeeper.bookie.EntryLogger.removeEntryLog(long),22,6,1,2,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,28,15.5,1,1,0.5,32,28,16,False
4.1.1,3,2013-01-16,ReadAheadCache.java,ReadAheadCache,"'org.apache.hedwig.server.persistence.ReadAheadCache.enqueueWithoutFailureByTopic(ByteString, CacheRequest)'",18,2,2,0,3,3,2,1,0,3,1,18,16,6,0,0,0,18,16,6,3,1,18,16,6,0,0,0,18,16,6,True
4.1.1,3,2013-01-16,PubSubProtocol.PubSubResponse.java,PubSubProtocol.PubSubResponse,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.isInitialized(),31,9,0,1,9,9,2,1,0,4,2,28,15,7,5,5,1.25,33,15,8.25,4,2,28,15,7,5,5,1.25,33,15,8.25,True
4.1.1,3,2013-01-16,PerChannelBookieClient.java,PerChannelBookieClient,org.apache.bookkeeper.proto.PerChannelBookieClient.errorOutAddKey(CompletionKey),17,1,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,4,2,2,False
4.1.1,3,2013-01-16,SimpleSubscribeResponseHandler.java,SimpleSubscribeResponseHandler,org.apache.hedwig.client.netty.impl.simple.SimpleSubscribeResponseHandler.hasSubscription(TopicSubscriber),6,2,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.Map.Builder.java,PubSubProtocol.Map.Builder,org.apache.hedwig.protocol.PubSubProtocol.Map.Builder.clone(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.SubscribeRequest.Builder.java,PubSubProtocol.SubscribeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.Builder.getMessageBound(),3,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,True
4.1.1,3,2013-01-16,FileInfo.java,FileInfo,"'org.apache.bookkeeper.bookie.FileInfo.read(ByteBuffer, long)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,0,0,0,4,4,4,False
4.1.1,3,2013-01-16,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.getCloseSubscriptionRequestFieldBuilder(),7,2,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,BookKeeperAdmin.java,BookKeeperAdmin,"'org.apache.bookkeeper.client.BookKeeperAdmin.format(ClientConfiguration, boolean, boolean)'",64,5,3,7,11,13,4,1,0,4,3,100,92,25,7,3,1.75,107,92,26.75,4,3,100,92,25,7,3,1.75,107,92,26.75,True
4.1.1,3,2013-01-16,FIFODeliveryManager.ActiveSubscriberState.java,FIFODeliveryManager.ActiveSubscriberState,org.apache.hedwig.server.delivery.FIFODeliveryManager.ActiveSubscriberState.doDeliverNextMessage(),20,3,0,0,3,2,1,1,0,5,1,50,32,10,16,8,3.2,66,33,13.2,5,1,50,32,10,16,8,3.2,66,33,13.2,True
4.1.1,3,2013-01-16,PubSubProtocol.PubSubRequest.java,PubSubProtocol.PubSubRequest,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.getPublishRequestOrBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.1.1,3,2013-01-16,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.hasSubscriberId(),3,1,0,0,1,0,0,1,0,2,1,2,1,1,1,1,0.5,3,2,1.5,2,1,2,1,1,1,1,0.5,3,2,1.5,True
4.1.1,3,2013-01-16,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.clear(),59,29,0,0,8,7,1,1,0,3,1,54,31,18,4,3,1.333333,58,32,19.333333,3,1,54,31,18,4,3,1.333333,58,32,19.333333,True
