Version,ReleaseIndex,ReleaseData,File,Class,Signature,LOC,NumStatements,NumParams,NumLocalVars,Cyclomatic,CognitiveComplexity,NestingDepth,ReturnTypeComplexity,CodeSmells,NR,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,LOC_Deleted,MAX_LOC_Deleted,AVG_LOC_Deleted,Churn,MAX_Churn,AVG_Churn,Global_NR,Global_NAuth,Global_LOC_Added,Global_MAX_LOC_Added,Global_AVG_LOC_Added,Global_LOC_Deleted,Global_MAX_LOC_Deleted,Global_AVG_LOC_Deleted,Global_Churn,Global_MAX_Churn,Global_AVG_Churn,isBuggy
4.2.1,5,2013-03-27,Publisher.java,Publisher,"'org.apache.hedwig.client.api.Publisher.asyncPublish(ByteString, Message, Callback, Object)'",0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,LedgerMetadata.java,LedgerMetadata,org.apache.bookkeeper.client.LedgerMetadata.isClosed(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,6,3.5,2,1,1,9,7,4.5,False
4.2.1,5,2013-03-27,FIFODeliveryManager.DeliveryWorker.java,FIFODeliveryManager.DeliveryWorker,org.apache.hedwig.server.delivery.FIFODeliveryManager.DeliveryWorker.enqueueWithoutFailure(DeliveryManagerRequest),5,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.1,5,2013-03-27,MsMetadataManagerFactory.java,MsMetadataManagerFactory,"'org.apache.hedwig.server.meta.MsMetadataManagerFactory.format(ServerConfiguration, ZooKeeper)'",21,1,2,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.1,5,2013-03-27,BookkeeperPersistenceManager.java,BookkeeperPersistenceManager,"'org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.operationFailed(Object, PubSubException)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,DataFormats.LedgerMetadataFormatOrBuilder.java,DataFormats.LedgerMetadataFormatOrBuilder,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormatOrBuilder.getLastEntryId(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,BookieServer.java,BookieServer,org.apache.bookkeeper.proto.BookieServer.getBookie(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,5,3,1,1,0.5,7,5,3.5,True
4.2.1,5,2013-03-27,LedgerCacheImpl.java,LedgerCacheImpl,org.apache.bookkeeper.bookie.LedgerCacheImpl.deleteLedger(long),42,9,1,2,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,27,12,3.375,11,3,1.375,38,15,4.75,False
4.2.1,5,2013-03-27,MSLedgerManagerFactory.java,MSLedgerManagerFactory,org.apache.bookkeeper.meta.MSLedgerManagerFactory.ledgerId2Key(Long),3,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.1,5,2013-03-27,LocalDBPersistenceManager.java,LocalDBPersistenceManager,org.apache.hedwig.server.persistence.LocalDBPersistenceManager.reset(),5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,MetastoreTableItem.java,MetastoreTableItem,org.apache.bookkeeper.metastore.MetastoreTableItem.getValue(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,HedwigSubscriber.java,HedwigSubscriber,org.apache.hedwig.client.netty.HedwigSubscriber.removeSubscriptionListener(SubscriptionListener),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,8,8,8,10,10,10,False
4.2.1,5,2013-03-27,PerChannelBookieClient.java,PerChannelBookieClient,org.apache.bookkeeper.proto.PerChannelBookieClient.disconnect(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,10,0,0,0,10,10,10,False
4.2.1,5,2013-03-27,PubSubProtocol.Map.java,PubSubProtocol.Map,org.apache.hedwig.protocol.PubSubProtocol.Map.newBuilderForType(com.google.protobuf.GeneratedMessage.BuilderParent),4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,BenchmarkUtils.ThroughputLatencyAggregator.java,BenchmarkUtils.ThroughputLatencyAggregator,org.apache.hedwig.client.benchmark.BenchmarkUtils.ThroughputLatencyAggregator.reportLatency(long),10,4,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,Value.java,Value,org.apache.bookkeeper.metastore.Value.clearFields(),4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.StopDeliveryRequest.java,PubSubProtocol.StopDeliveryRequest,org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest.newBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,ConnectionImpl.java,ConnectionImpl,org.apache.hedwig.jms.ConnectionImpl.createMessagingSessionFacade(SessionImpl),0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PersistenceManager.java,PersistenceManager,org.apache.hedwig.server.persistence.PersistenceManager.consumeToBound(ByteString),0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,BookieShell.java,BookieShell,org.apache.bookkeeper.bookie.BookieShell.getJournal(),6,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,2,1,0.666667,5,2,1.666667,True
4.2.1,5,2013-03-27,Bookie.NoLedgerException.java,Bookie.NoLedgerException,org.apache.bookkeeper.bookie.Bookie.NoLedgerException.getLedgerId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,545,545,545,0,0,0,545,545,545,False
4.2.1,5,2013-03-27,BookieProtocol.ReadRequest.java,BookieProtocol.ReadRequest,org.apache.bookkeeper.proto.BookieProtocol.ReadRequest.isFencingRequest(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.PubSubRequestOrBuilder.java,PubSubProtocol.PubSubRequestOrBuilder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequestOrBuilder.getStopDeliveryRequest(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.MessageSeqId.java,PubSubProtocol.MessageSeqId,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.toBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,EntryLogger.java,EntryLogger,org.apache.bookkeeper.bookie.EntryLogger.diskFull(File),7,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.1,5,2013-03-27,DataFormats.UnderreplicatedLedgerFormat.java,DataFormats.UnderreplicatedLedgerFormat,"'org.apache.bookkeeper.proto.DataFormats.UnderreplicatedLedgerFormat.parseDelimitedFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)'",8,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.StopDeliveryRequest.java,PubSubProtocol.StopDeliveryRequest,org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest.parseFrom(com.google.protobuf.ByteString),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.ManagerMeta.java,PubSubProtocol.ManagerMeta,org.apache.hedwig.protocol.PubSubProtocol.ManagerMeta.getDefaultInstanceForType(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,BookkeeperInternalCallbacks.GenericCallback.java,BookkeeperInternalCallbacks.GenericCallback,"'org.apache.bookkeeper.proto.BookkeeperInternalCallbacks.GenericCallback.operationComplete(int, T)'",0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,ServerConfiguration.java,ServerConfiguration,org.apache.bookkeeper.conf.ServerConfiguration.getMajorCompactionInterval(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,MessagingSessionFacade.java,MessagingSessionFacade,org.apache.hedwig.jms.MessagingSessionFacade.createTemporaryTopic(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,JmsHeader.JmsValue.Builder.java,JmsHeader.JmsValue.Builder,org.apache.hedwig.jms.message.header.JmsHeader.JmsValue.Builder.clearLongValue(),6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,ServerConfiguration.java,ServerConfiguration,org.apache.bookkeeper.conf.ServerConfiguration.setZkServers(String),4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,False
4.2.1,5,2013-03-27,HierarchicalLedgerManagerFactory.java,HierarchicalLedgerManagerFactory,org.apache.bookkeeper.meta.HierarchicalLedgerManagerFactory.getCurrentVersion(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,72,72,0,0,0,72,72,72,False
4.2.1,5,2013-03-27,ZkTopicManager.ZkGetOwnerOp.java,ZkTopicManager.ZkGetOwnerOp,"'org.apache.hedwig.server.topics.ZkTopicManager.ZkGetOwnerOp.processResult(int, String, Object)'",8,1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,DataFormats.LedgerMetadataFormatOrBuilder.java,DataFormats.LedgerMetadataFormatOrBuilder,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormatOrBuilder.getPassword(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,MessageFilterBase.java,MessageFilterBase,org.apache.hedwig.filter.MessageFilterBase.testMessage(Message),0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,HedwigSocketAddress.java,HedwigSocketAddress,org.apache.hedwig.util.HedwigSocketAddress.getSSLPort(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,SessionImpl.java,SessionImpl,org.apache.hedwig.jms.SessionImpl.registerQueueSubscriber(QueueReceiver),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,AbstractSubscribeResponseHandler.java,AbstractSubscribeResponseHandler,"'org.apache.hedwig.client.netty.impl.AbstractSubscribeResponseHandler.postHandleSuccessResponse(TopicSubscriber, ActiveSubscriber)'",3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.StopDeliveryRequest.java,PubSubProtocol.StopDeliveryRequest,org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest.parseFrom(java.io.InputStream),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.ConsumeRequest.java,PubSubProtocol.ConsumeRequest,org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest.newBuilderForType(com.google.protobuf.GeneratedMessage.BuilderParent),4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,0,0,0,6,6,6,False
4.2.1,5,2013-03-27,DataFormats.AuditorVoteFormat.java,DataFormats.AuditorVoteFormat,org.apache.bookkeeper.proto.DataFormats.AuditorVoteFormat.parseFrom(byte[]),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.getDescriptor(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,10,10,10,15,15,15,False
4.2.1,5,2013-03-27,PubSubProtocol.LedgerRanges.java,PubSubProtocol.LedgerRanges,"'org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges.parseFrom(byte[], com.google.protobuf.ExtensionRegistryLite)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.PubSubResponseOrBuilder.java,PubSubProtocol.PubSubResponseOrBuilder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponseOrBuilder.hasStatusMsg(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.setConsumeRequest(org.apache.hedwig.protocol.PubSubProtocol.ConsumeRequest.Builder),10,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,9,3,3,3,12,12,12,False
4.2.1,5,2013-03-27,DataFormats.LedgerMetadataFormat.Builder.java,DataFormats.LedgerMetadataFormat.Builder,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Builder.clearState(),6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,MetastoreTable.java,MetastoreTable,"'org.apache.bookkeeper.metastore.MetastoreTable.get(String, Set, MetastoreCallback, Object)'",0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,CallbackUtils.java,CallbackUtils,org.apache.hedwig.util.CallbackUtils.nop(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,HedwigMessagingSessionFacade.java,HedwigMessagingSessionFacade,"'org.apache.hedwig.jms.spi.HedwigMessagingSessionFacade.createQueueReceiver(Destination, String)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.CloseSubscriptionRequest.Builder.java,PubSubProtocol.CloseSubscriptionRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.CloseSubscriptionRequest.Builder.mergeFrom(com.google.protobuf.Message),8,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,JmsHeader.JmsValue.Builder.java,JmsHeader.JmsValue.Builder,org.apache.hedwig.jms.message.header.JmsHeader.JmsValue.Builder.setLongValue(long),6,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.UnsubscribeRequest.java,PubSubProtocol.UnsubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest.internalGetFieldAccessorTable(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,136,136,136,137,137,137,False
4.2.1,5,2013-03-27,ProxyConfiguration.java,ProxyConfiguration,org.apache.hedwig.server.proxy.ProxyConfiguration.getProxyPort(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,36,19,2,2,1,40,36,20,False
4.2.1,5,2013-03-27,ScanCallbackWithContext.java,ScanCallbackWithContext,org.apache.hedwig.server.persistence.ScanCallbackWithContext.getCtx(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,InterpretSelectorParserVisitor.java,InterpretSelectorParserVisitor,"'org.apache.hedwig.jms.selector.InterpretSelectorParserVisitor.visit(ASTConstant, SelectorEvalState)'",7,3,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.CloseSubscriptionRequest.Builder.java,PubSubProtocol.CloseSubscriptionRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.CloseSubscriptionRequest.Builder.getDescriptor(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,LedgerHandle.java,LedgerHandle,org.apache.bookkeeper.client.LedgerHandle.getDigestManager(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,False
4.2.1,5,2013-03-27,LedgerDescriptorReadOnlyImpl.java,LedgerDescriptorReadOnlyImpl,org.apache.bookkeeper.bookie.LedgerDescriptorReadOnlyImpl.setFenced(),4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,54,53,27,1,1,0.5,55,53,27.5,True
4.2.1,5,2013-03-27,PubSubProtocol.HubInfoData.java,PubSubProtocol.HubInfoData,"'org.apache.hedwig.protocol.PubSubProtocol.HubInfoData.parseFrom(byte[], com.google.protobuf.ExtensionRegistryLite)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,Bookie.java,Bookie,org.apache.bookkeeper.bookie.Bookie.getLedgerDirsListener(),27,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,32,32,0,0,0,32,32,32,True
4.2.1,5,2013-03-27,BookieShell.MetaFormatCmd.java,BookieShell.MetaFormatCmd,org.apache.bookkeeper.bookie.BookieShell.MetaFormatCmd.getOptions(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,154,154,154,0,0,0,154,154,154,False
4.2.1,5,2013-03-27,LedgerInputStream.java,LedgerInputStream,"'org.apache.bookkeeper.streaming.LedgerInputStream.read(byte[], int, int)'",18,4,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,SessionImpl.java,SessionImpl,org.apache.hedwig.jms.SessionImpl.setMessageListener(MessageListener),10,3,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,JournalChannel.java,JournalChannel,org.apache.bookkeeper.bookie.JournalChannel.getBufferedChannel(),6,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,ZkMetadataManagerFactory.ZkTopicPersistenceManagerImpl.java,ZkMetadataManagerFactory.ZkTopicPersistenceManagerImpl,"'org.apache.hedwig.server.meta.ZkMetadataManagerFactory.ZkTopicPersistenceManagerImpl.safeProcessResult(int, String, Object, byte[], Stat)'",14,4,5,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,ReplicationWorker.java,ReplicationWorker,org.apache.bookkeeper.replication.ReplicationWorker.start(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,289,289,289,0,0,0,289,289,289,False
4.2.1,5,2013-03-27,PubSubProtocol.UnsubscribeRequest.java,PubSubProtocol.UnsubscribeRequest,"'org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest.parseFrom(com.google.protobuf.ByteString, com.google.protobuf.ExtensionRegistryLite)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,HChannelHandler.java,HChannelHandler,"'org.apache.hedwig.client.netty.impl.HChannelHandler.addTxn(long, PubSubData)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,FIFODeliveryManager.DeliveryManagerRequest.java,FIFODeliveryManager.DeliveryManagerRequest,org.apache.hedwig.server.delivery.FIFODeliveryManager.DeliveryManagerRequest.performRequest(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,561,561,561,0,0,0,561,561,561,False
4.2.1,5,2013-03-27,LedgerDescriptor.java,LedgerDescriptor,org.apache.bookkeeper.bookie.LedgerDescriptor.setFenced(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,13,9,4.333333,6,4,2,19,9,6.333333,True
4.2.1,5,2013-03-27,FlatLedgerManagerFactory.java,FlatLedgerManagerFactory,org.apache.bookkeeper.meta.FlatLedgerManagerFactory.getCurrentVersion(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,72,72,0,0,0,72,72,72,False
4.2.1,5,2013-03-27,PubSubProtocol.HubLoadData.java,PubSubProtocol.HubLoadData,"'org.apache.hedwig.protocol.PubSubProtocol.HubLoadData.parseFrom(byte[], com.google.protobuf.ExtensionRegistryLite)'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,MessageProducerImpl.java,MessageProducerImpl,org.apache.hedwig.jms.spi.MessageProducerImpl.getTimeToLive(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,Auditor.java,Auditor,org.apache.bookkeeper.replication.Auditor.isRunning(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,True
4.2.1,5,2013-03-27,BookieShell.RecoverCmd.java,BookieShell.RecoverCmd,org.apache.bookkeeper.bookie.BookieShell.RecoverCmd.getUsage(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,HedwigAdmin.java,HedwigAdmin,org.apache.hedwig.admin.HedwigAdmin.getBkPasswd(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,False
4.2.1,5,2013-03-27,LedgerFragment.java,LedgerFragment,org.apache.bookkeeper.client.LedgerFragment.getLastKnownEntryId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,DataFormats.CookieFormat.Builder.java,DataFormats.CookieFormat.Builder,org.apache.bookkeeper.proto.DataFormats.CookieFormat.Builder.mergeFrom(com.google.protobuf.Message),8,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,DataFormats.UnderreplicatedLedgerFormat.java,DataFormats.UnderreplicatedLedgerFormat,org.apache.bookkeeper.proto.DataFormats.UnderreplicatedLedgerFormat.parseFrom(com.google.protobuf.ByteString),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,InterleavedLedgerStorage.java,InterleavedLedgerStorage,"'org.apache.bookkeeper.bookie.InterleavedLedgerStorage.setMasterKey(long, byte[])'",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4.2.1,5,2013-03-27,LedgerCacheImpl.java,LedgerCacheImpl,org.apache.bookkeeper.bookie.LedgerCacheImpl.evictFileInfoIfNecessary(),9,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,10,8.5,5,5,2.5,22,12,11,True
4.2.1,5,2013-03-27,BookieShell.AutoRecoveryCmd.java,BookieShell.AutoRecoveryCmd,org.apache.bookkeeper.bookie.BookieShell.AutoRecoveryCmd.getUsage(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,ZkMetadataManagerFactory.ZkTopicPersistenceManagerImpl.java,ZkMetadataManagerFactory.ZkTopicPersistenceManagerImpl,"'org.apache.hedwig.server.meta.ZkMetadataManagerFactory.ZkTopicPersistenceManagerImpl.readTopicPersistenceInfo(ByteString, Callback, Object)'",22,2,3,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,PubSubProtocol.SubscriptionOptions.java,PubSubProtocol.SubscriptionOptions,"'org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.parseDelimitedFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)'",8,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,MessageImpl.java,MessageImpl,org.apache.hedwig.jms.message.MessageImpl.getDoubleProperty(String),4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
4.2.1,5,2013-03-27,AbstractHChannelManager.java,AbstractHChannelManager,org.apache.hedwig.client.netty.impl.AbstractHChannelManager.getSubscriptionEventEmitter(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,621,621,621,0,0,0,621,621,621,False
