Version,ReleaseIndex,ReleaseData,File,Class,Signature,LOC,NumStatements,NumParams,NumLocalVars,Cyclomatic,CognitiveComplexity,NestingDepth,ReturnTypeComplexity,CodeSmells,MethodHistories,N-Authors,Churn,Stmt_Added,Stmt_Deleted,Total_MethodHistories,Total_N-Authors,Total_Churn,Total_Stmt_Added,Total_Stmt_Deleted,isBuggy
4.2.0,4,2013-01-19,LedgerCache.java,LedgerCache,org.apache.bookkeeper.bookie.LedgerCache.isFenced(long),0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,DataFormats.AuditorVoteFormat.java,DataFormats.AuditorVoteFormat,"org.apache.bookkeeper.proto.DataFormats.AuditorVoteFormat.parseFrom(com.google.protobuf.CodedInputStream, com.google.protobuf.ExtensionRegistryLite)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.2.0,4,2013-01-19,PubSubProtocol.SubscribeRequest.java,PubSubProtocol.SubscribeRequest,org.apache.hedwig.protocol.PubSubProtocol.SubscribeRequest.newBuilderForType(com.google.protobuf.GeneratedMessage.BuilderParent),4,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,6,6,0,False
4.2.0,4,2013-01-19,PubSubProtocol.java,PubSubProtocol,org.apache.hedwig.protocol.PubSubProtocol.registerAllExtensions(com.google.protobuf.ExtensionRegistry),2,0,1,0,1,0,0,1,0,0,0,0,0,0,3,2,6135,6115,20,False
4.2.0,4,2013-01-19,LocalDBPersistenceManager.java,LocalDBPersistenceManager,"org.apache.hedwig.server.persistence.LocalDBPersistenceManager.deliveredUntil(ByteString, Long)",3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,ScanRequest.java,ScanRequest,org.apache.hedwig.server.persistence.ScanRequest.getStartSeqId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,CallbackUtils.java,CallbackUtils,"org.apache.hedwig.util.CallbackUtils.operationFinished(Object, Void)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,GarbageCollectorThread.EntryLogMetadata.java,GarbageCollectorThread.EntryLogMetadata,org.apache.bookkeeper.bookie.GarbageCollectorThread.EntryLogMetadata.containsLedger(long),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PersistenceManager.java,PersistenceManager,org.apache.hedwig.server.persistence.PersistenceManager.stop(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,5,5,0,False
4.2.0,4,2013-01-19,MSLedgerManagerFactory.MsLedgerManager.java,MSLedgerManagerFactory.MsLedgerManager,"org.apache.bookkeeper.meta.MSLedgerManagerFactory.MsLedgerManager.complete(int, Iterator, Object)",37,8,3,5,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.MessageSeqId.java,PubSubProtocol.MessageSeqId,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqId.isInitialized(),13,5,0,2,4,4,2,1,0,0,0,0,0,0,3,1,12,10,2,False
4.2.0,4,2013-01-19,MsMetadataManagerFactory.MsTopicPersistenceManagerImpl.java,MsMetadataManagerFactory.MsTopicPersistenceManagerImpl,"org.apache.hedwig.server.meta.MsMetadataManagerFactory.MsTopicPersistenceManagerImpl.complete(int, Version, Object)",20,1,3,0,5,7,4,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,HedwigSubscriber.java,HedwigSubscriber,"org.apache.hedwig.client.netty.HedwigSubscriber.operationFailed(Object, PubSubException)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.MessageSeqIdOrBuilder.java,PubSubProtocol.MessageSeqIdOrBuilder,org.apache.hedwig.protocol.PubSubProtocol.MessageSeqIdOrBuilder.getRemoteComponents(int),0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionOptions.Builder.java,PubSubProtocol.SubscriptionOptions.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.Builder.hasForceAttach(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,21,21,0,False
4.2.0,4,2013-01-19,DiskChecker.java,DiskChecker,org.apache.bookkeeper.util.DiskChecker.setDiskSpaceThreshold(float),4,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,False
4.2.0,4,2013-01-19,HubLoad.java,HubLoad,org.apache.hedwig.server.topics.HubLoad.toString(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.LedgerRange.Builder.java,PubSubProtocol.LedgerRange.Builder,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder.clearStartSeqIdIncluded(),6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionOptions.Builder.java,PubSubProtocol.SubscriptionOptions.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.Builder.mergeFrom(com.google.protobuf.Message),8,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,LedgerManagerFactory.java,LedgerManagerFactory,org.apache.bookkeeper.meta.LedgerManagerFactory.newLedgerManager(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,BookKeeperAdmin.java,BookKeeperAdmin,"org.apache.bookkeeper.client.BookKeeperAdmin.processResult(int, String, Object, List)",22,3,4,2,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,ZkLedgerUnderreplicationManager.java,ZkLedgerUnderreplicationManager,"org.apache.bookkeeper.meta.ZkLedgerUnderreplicationManager.getParentZnodePath(String, long)",7,5,2,4,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,True
4.2.0,4,2013-01-19,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.setResponseBody(org.apache.hedwig.protocol.PubSubProtocol.ResponseBody),13,3,1,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionPreferences.Builder.java,PubSubProtocol.SubscriptionPreferences.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferences.Builder.setMessageFilter(com.google.protobuf.ByteString),5,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.Message.java,PubSubProtocol.Message,org.apache.hedwig.protocol.PubSubProtocol.Message.getSerializedSize(),21,10,0,1,6,5,1,1,0,0,0,0,0,0,7,1,16,10,6,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionState.Builder.java,PubSubProtocol.SubscriptionState.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionState.Builder.clear(),12,6,0,0,2,1,1,1,0,0,0,0,0,0,3,2,14,8,6,False
4.2.0,4,2013-01-19,ScanCallback.java,ScanCallback,"org.apache.hedwig.server.persistence.ScanCallback.scanFinished(Object, ReasonForFinish)",0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.Message.Builder.java,PubSubProtocol.Message.Builder,org.apache.hedwig.protocol.PubSubProtocol.Message.Builder.hasHeader(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,90,90,0,False
4.2.0,4,2013-01-19,ServerConfiguration.java,ServerConfiguration,org.apache.hedwig.server.common.ServerConfiguration.getCertName(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,6,5,1,False
4.2.0,4,2013-01-19,HardLink.LinkStats.java,HardLink.LinkStats,org.apache.bookkeeper.util.HardLink.LinkStats.clear(),8,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,MSLedgerManagerFactory.SyncResult.java,MSLedgerManagerFactory.SyncResult,"org.apache.bookkeeper.meta.MSLedgerManagerFactory.SyncResult.complete(int, T)",6,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,LedgerChecker.java,LedgerChecker,"org.apache.bookkeeper.client.LedgerChecker.operationComplete(int, Boolean)",6,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,True
4.2.0,4,2013-01-19,PubSubProtocol.HubLoadData.java,PubSubProtocol.HubLoadData,org.apache.hedwig.protocol.PubSubProtocol.HubLoadData.hasNumTopics(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,DataFormats.LedgerMetadataFormat.Builder.java,DataFormats.LedgerMetadataFormat.Builder,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Builder.setQuorumSize(int),6,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,HedwigSocketAddress.java,HedwigSocketAddress,org.apache.hedwig.util.HedwigSocketAddress.toString(),5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.LedgerRange.Builder.java,PubSubProtocol.LedgerRange.Builder,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder.mergeFrom(com.google.protobuf.Message),8,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionOptions.Builder.java,PubSubProtocol.SubscriptionOptions.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.Builder.clearForceAttach(),6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionEvent.java,PubSubProtocol.SubscriptionEvent,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionEvent.internalGetValueMap(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,LedgerDescriptorImpl.java,LedgerDescriptorImpl,org.apache.bookkeeper.bookie.LedgerDescriptorImpl.checkAccess(byte[]),5,1,1,0,2,1,1,1,0,0,0,0,0,0,1,1,113,113,0,False
4.2.0,4,2013-01-19,SimpleHChannelManager.java,SimpleHChannelManager,"org.apache.hedwig.client.netty.impl.simple.SimpleHChannelManager.operationFinished(Object, ResponseBody)",3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,Auditor.java,Auditor,org.apache.bookkeeper.replication.Auditor.submitAuditTask(),37,1,0,4,7,7,2,1,0,0,0,0,0,0,1,1,71,70,1,True
4.2.0,4,2013-01-19,DataFormats.LedgerMetadataFormat.State.java,DataFormats.LedgerMetadataFormat.State,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.State.findValueByNumber(int),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,BookieServer.java,BookieServer,org.apache.bookkeeper.proto.BookieServer.registerJMX(),10,1,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,AbstractHChannelManager.java,AbstractHChannelManager,org.apache.hedwig.client.netty.impl.AbstractHChannelManager.isClosed(),8,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.Message.java,PubSubProtocol.Message,org.apache.hedwig.protocol.PubSubProtocol.Message.getMsgIdOrBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,LedgerCacheImpl.java,LedgerCacheImpl,org.apache.bookkeeper.bookie.LedgerCacheImpl.getLastEntry(long),55,5,1,10,12,15,5,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.StartDeliveryRequest.java,PubSubProtocol.StartDeliveryRequest,org.apache.hedwig.protocol.PubSubProtocol.StartDeliveryRequest.getDescriptor(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,8,4,4,False
4.2.0,4,2013-01-19,ServerConfiguration.java,ServerConfiguration,org.apache.hedwig.server.common.ServerConfiguration.getMessagesConsumedThreadRunInterval(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,10,7,3,False
4.2.0,4,2013-01-19,PubSubProtocol.CloseSubscriptionRequest.java,PubSubProtocol.CloseSubscriptionRequest,org.apache.hedwig.protocol.PubSubProtocol.CloseSubscriptionRequest.getDescriptor(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,LocalDBPersistenceManager.java,LocalDBPersistenceManager,"org.apache.hedwig.server.persistence.LocalDBPersistenceManager.adjustTopicSeqIdForPublish(ByteString, Message)",18,5,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.MessageHeader.java,PubSubProtocol.MessageHeader,org.apache.hedwig.protocol.PubSubProtocol.MessageHeader.parseDelimitedFrom(java.io.InputStream),8,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubResponse.Builder.java,PubSubProtocol.PubSubResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubResponse.Builder.maybeForceBuilderInitialization(),6,1,0,0,2,1,1,1,0,0,0,0,0,0,1,1,1,1,0,False
4.2.0,4,2013-01-19,ProxyConsumeHandler.java,ProxyConsumeHandler,"org.apache.hedwig.server.proxy.ProxyConsumeHandler.handleRequest(PubSubRequest, Channel)",13,3,2,1,3,3,2,1,0,0,0,0,0,0,1,1,57,57,0,False
4.2.0,4,2013-01-19,DataFormats.LedgerRereplicationLayoutFormat.java,DataFormats.LedgerRereplicationLayoutFormat,org.apache.bookkeeper.proto.DataFormats.LedgerRereplicationLayoutFormat.writeReplace(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.2.0,4,2013-01-19,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.clearUnsubscribeRequest(),10,3,0,0,2,1,1,1,0,0,0,0,0,0,1,1,9,7,2,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionEventResponse.java,PubSubProtocol.SubscriptionEventResponse,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionEventResponse.parseFrom(java.io.InputStream),3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.getStopDeliveryRequestBuilder(),5,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,25,25,0,False
4.2.0,4,2013-01-19,PubSubProtocol.CloseSubscriptionRequest.java,PubSubProtocol.CloseSubscriptionRequest,org.apache.hedwig.protocol.PubSubProtocol.CloseSubscriptionRequest.isInitialized(),11,5,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,Bookie.java,Bookie,"org.apache.bookkeeper.bookie.Bookie.fenceLedger(long, byte[])",21,4,2,4,2,1,1,2,0,0,0,0,0,0,4,1,33,22,11,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionPreferences.java,PubSubProtocol.SubscriptionPreferences,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferences.parseDelimitedFrom(java.io.InputStream),8,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,HedwigAdmin.java,HedwigAdmin,"org.apache.hedwig.admin.HedwigAdmin.getSubscription(ByteString, ByteString)",24,5,2,1,3,2,1,1,0,0,0,0,0,0,6,1,46,29,17,False
4.2.0,4,2013-01-19,DistributionSchedule.AckSet.java,DistributionSchedule.AckSet,org.apache.bookkeeper.client.DistributionSchedule.AckSet.removeBookie(int),0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,Bookie.java,Bookie,"org.apache.bookkeeper.bookie.Bookie.accept(File, String)",6,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubRequest.Builder.java,PubSubProtocol.PubSubRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.Builder.mergeStopDeliveryRequest(org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest),14,3,1,0,3,3,2,1,0,0,0,0,0,0,3,1,17,11,6,False
4.2.0,4,2013-01-19,ActiveSubscriber.java,ActiveSubscriber,org.apache.hedwig.client.netty.impl.ActiveSubscriber.resubscribeIfNecessary(SubscriptionEvent),31,10,1,2,4,3,1,1,0,0,0,0,0,0,1,1,1,1,0,True
4.2.0,4,2013-01-19,RangeScanRequest.java,RangeScanRequest,org.apache.hedwig.server.persistence.RangeScanRequest.getTopic(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,77,77,0,False
4.2.0,4,2013-01-19,PubSubProtocol.Map.Builder.java,PubSubProtocol.Map.Builder,org.apache.hedwig.protocol.PubSubProtocol.Map.Builder.build(),7,3,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionData.java,PubSubProtocol.SubscriptionData,"org.apache.hedwig.protocol.PubSubProtocol.SubscriptionData.parseDelimitedFrom(java.io.InputStream, com.google.protobuf.ExtensionRegistryLite)",8,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.CloseSubscriptionRequest.java,PubSubProtocol.CloseSubscriptionRequest,org.apache.hedwig.protocol.PubSubProtocol.CloseSubscriptionRequest.newBuilderForType(com.google.protobuf.GeneratedMessage.BuilderParent),4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.PublishResponse.java,PubSubProtocol.PublishResponse,org.apache.hedwig.protocol.PubSubProtocol.PublishResponse.newBuilderForType(com.google.protobuf.GeneratedMessage.BuilderParent),4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,DiskChecker.java,DiskChecker,org.apache.bookkeeper.util.DiskChecker.getDiskSpaceThreshold(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,False
4.2.0,4,2013-01-19,ActiveSubscriber.java,ActiveSubscriber,org.apache.hedwig.client.netty.impl.ActiveSubscriber.getTopicSubscriber(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionEventResponse.Builder.java,PubSubProtocol.SubscriptionEventResponse.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionEventResponse.Builder.internalGetFieldAccessorTable(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,1,1,False
4.2.0,4,2013-01-19,CallbackUtils.java,CallbackUtils,org.apache.hedwig.util.CallbackUtils.tick(),9,1,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,HierarchicalLedgerManager.java,HierarchicalLedgerManager,"org.apache.bookkeeper.meta.HierarchicalLedgerManager.processResult(int, String, Object, List)",10,3,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionData.Builder.java,PubSubProtocol.SubscriptionData.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionData.Builder.create(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,MSLedgerManagerFactory.SyncResult.java,MSLedgerManagerFactory.SyncResult,org.apache.bookkeeper.meta.MSLedgerManagerFactory.SyncResult.getResult(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.StopDeliveryRequest.Builder.java,PubSubProtocol.StopDeliveryRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest.Builder.clone(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,2,2,8,4,4,False
4.2.0,4,2013-01-19,DataFormats.CookieFormat.java,DataFormats.CookieFormat,org.apache.bookkeeper.proto.DataFormats.CookieFormat.newBuilder(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,DataFormats.UnderreplicatedLedgerFormat.Builder.java,DataFormats.UnderreplicatedLedgerFormat.Builder,org.apache.bookkeeper.proto.DataFormats.UnderreplicatedLedgerFormat.Builder.addAllReplica(java.lang.Iterable),6,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
4.2.0,4,2013-01-19,PersistRequest.java,PersistRequest,org.apache.hedwig.server.persistence.PersistRequest.getMessage(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,HedwigHubClientFactory.java,HedwigHubClientFactory,org.apache.hedwig.server.regions.HedwigHubClientFactory.getDefaultServerHedwigSocketAddress(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,AbstractBenchmark.java,AbstractBenchmark,"org.apache.hedwig.server.benchmark.AbstractBenchmark.runPhase(String, int)",10,3,2,1,2,1,1,1,0,0,0,0,0,0,6,2,28,12,16,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionOptions.java,PubSubProtocol.SubscriptionOptions,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.parseDelimitedFrom(java.io.InputStream),8,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,BookKeeper.java,BookKeeper,"org.apache.bookkeeper.client.BookKeeper.asyncDeleteLedger(long, DeleteCallback, Object)",3,1,3,0,1,0,0,1,0,0,0,0,0,0,2,2,20,10,10,True
4.2.0,4,2013-01-19,Bookie.java,Bookie,org.apache.bookkeeper.bookie.Bookie.getMyId(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,10,9,1,False
4.2.0,4,2013-01-19,ReadAheadCacheBean.java,ReadAheadCacheBean,org.apache.hedwig.server.persistence.ReadAheadCacheBean.getMaxCacheSize(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.LedgerRange.Builder.java,PubSubProtocol.LedgerRange.Builder,org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder.clearLedgerId(),6,4,0,0,1,0,0,1,0,0,0,0,0,0,1,1,5,3,2,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubRequestOrBuilder.java,PubSubProtocol.PubSubRequestOrBuilder,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequestOrBuilder.hasPublishRequest(),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionPreferences.java,PubSubProtocol.SubscriptionPreferences,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferences.parseFrom(byte[]),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionPreferences.Builder.java,PubSubProtocol.SubscriptionPreferences.Builder,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionPreferences.Builder.buildPartial(),28,14,0,3,6,5,1,1,0,0,0,0,0,0,3,2,10,9,1,False
4.2.0,4,2013-01-19,FIFODeliveryManager.java,FIFODeliveryManager,org.apache.hedwig.server.delivery.FIFODeliveryManager.suspendProcessing(),5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,21,21,0,False
4.2.0,4,2013-01-19,ServerConfiguration.java,ServerConfiguration,org.apache.bookkeeper.conf.ServerConfiguration.setReadOnlyModeEnabled(boolean),4,2,1,0,1,0,0,1,0,0,0,0,0,0,1,1,46,46,0,False
4.2.0,4,2013-01-19,ReadAheadCacheBean.java,ReadAheadCacheBean,org.apache.hedwig.server.persistence.ReadAheadCacheBean.getName(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,64,64,0,False
4.2.0,4,2013-01-19,PubSubProtocol.StatusCode.java,PubSubProtocol.StatusCode,org.apache.hedwig.protocol.PubSubProtocol.StatusCode.findValueByNumber(int),3,1,1,0,1,0,0,1,0,0,0,0,0,0,3,2,17,9,8,False
4.2.0,4,2013-01-19,PubSubProtocol.PubSubRequest.java,PubSubProtocol.PubSubRequest,org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest.newBuilder(org.apache.hedwig.protocol.PubSubProtocol.PubSubRequest),3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.SubscriptionOptions.java,PubSubProtocol.SubscriptionOptions,org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.getMessageFilter(),13,2,0,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,HedwigSubscriber.java,HedwigSubscriber,"org.apache.hedwig.client.netty.HedwigSubscriber.subscribe(ByteString, ByteString, SubscriptionOptions, boolean)",16,2,4,0,3,3,2,1,0,0,0,0,0,0,2,1,4,2,2,False
4.2.0,4,2013-01-19,MMTopicManager.MMGetOwnerOp.java,MMTopicManager.MMGetOwnerOp,"org.apache.hedwig.server.topics.MMTopicManager.MMGetOwnerOp.setOwner(HubInfo, Version)",22,2,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,LedgerMetadata.java,LedgerMetadata,org.apache.bookkeeper.client.LedgerMetadata.getPassword(),3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,DataFormats.LedgerMetadataFormat.java,DataFormats.LedgerMetadataFormat,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.getSerializedSize(),36,15,0,2,11,10,1,1,0,0,0,0,0,0,2,2,12,12,0,False
4.2.0,4,2013-01-19,DataFormats.LockDataFormat.java,DataFormats.LockDataFormat,org.apache.bookkeeper.proto.DataFormats.LockDataFormat.getDescriptor(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
4.2.0,4,2013-01-19,PubSubProtocol.UnsubscribeRequest.Builder.java,PubSubProtocol.UnsubscribeRequest.Builder,org.apache.hedwig.protocol.PubSubProtocol.UnsubscribeRequest.Builder.setSubscriberId(com.google.protobuf.ByteString),9,5,1,0,2,1,1,1,0,0,0,0,0,0,1,1,5,3,2,False
4.2.0,4,2013-01-19,PubSubProtocol.ProtocolVersion.java,PubSubProtocol.ProtocolVersion,org.apache.hedwig.protocol.PubSubProtocol.ProtocolVersion.getDescriptorForType(),3,1,0,0,1,0,0,1,0,0,0,0,0,0,2,2,12,6,6,False
4.2.0,4,2013-01-19,DataFormats.LedgerMetadataFormat.Builder.java,DataFormats.LedgerMetadataFormat.Builder,org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Builder.isInitialized(),20,6,0,1,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,False
